3059,M,35,0,75023,77,577,10,0,6
3060,F,35,1,92705,98,2704,20,9,0
3061,M,45,2,29440,70,1982,5,5,1
3062,M,18,4,03106,91,2938,52,4,1
3063,M,18,4,03106,70,1748,22,7,0
3064,M,35,17,90026,61,3681,49,6,4
3065,F,18,4,48135,72,174,91,9,2
3066,M,18,4,61801,39,203,40,4,4
3067,F,25,0,02148,74,3793,7,4,2
3068,F,35,9,66204,95,2587,19,4,7
3069,M,18,4,97470,96,2129,96,3,4
3070,F,18,4,10708,37,937,89,2,4
3071,M,25,1,02115,65,2598,66,6,0
3072,M,50,1,55126,82,962,10,3,0
3073,M,25,0,90028,29,2210,38,7,4
3074,M,25,0,23451,97,3465,86,4,3
3075,F,25,11,06107,90,2615,62,7,2
3076,M,35,17,30024,64,610,32,7,0
3077,M,18,4,43202,8,2541,84,8,6
3078,F,35,1,02155,57,1262,73,3,6
3079,F,25,1,55410,9,1075,8,3,5
3080,M,25,20,55410,79,3369,79,1,1
3081,M,25,7,77252,21,1974,89,4,8
3082,F,35,6,45459,20,3716,46,9,2
3083,F,50,0,97403,23,2384,2,1,0
3084,M,25,16,01581,100,1572,50,7,0
3085,M,25,4,78703,88,2129,24,4,8
3086,M,18,12,98105,35,20,90,0,6
3087,F,1,1,90802,76,294,4,3,5
3088,F,25,4,87110,31,3000,18,6,3
3089,M,45,16,93448,42,3599,93,9,4
3090,M,25,2,90004,35,3136,75,2,7
3091,F,25,0,19107,22,1080,39,0,3
3092,M,35,15,98108,46,2299,97,2,9
3093,F,45,20,89134,40,19,37,2,5
3094,M,35,0,30030,89,1402,91,2,3
3095,F,25,3,06810,51,3377,37,9,0
3096,F,45,3,38028,47,1334,3,3,8
3097,F,25,5,10021,96,1679,33,3,9
3098,M,25,4,55112,38,1271,57,0,5
3099,M,25,17,20910,55,449,36,3,9
3100,F,25,6,91423,97,2422,35,8,5
3101,M,18,15,91101,46,1443,54,4,6
3102,M,25,12,34170,47,2208,51,7,4
3103,M,25,20,64112,90,2248,57,4,1
3104,M,18,17,02118,53,780,2,1,2
3105,M,35,12,98166,98,324,74,0,4
3106,M,25,0,33142,23,1375,17,4,5
3107,M,25,17,92656,2,3006,91,0,3
3108,M,50,6,22039,64,1283,47,3,8
3109,F,25,11,43201,47,3418,8,3,2
3110,M,25,0,10002,53,1812,15,2,7
3111,M,18,4,56520,50,701,99,7,7
3112,M,18,12,98133,91,2996,17,2,4
3113,M,25,10,55414,69,1855,10,8,8
3114,M,18,5,65211,90,2016,17,8,6
3115,M,35,17,48323,96,2564,29,9,4
3116,M,25,12,98034,7,1181,71,5,8
3117,M,35,0,83704,49,923,88,0,9
3118,M,25,0,77025,37,2319,12,6,1
3119,M,45,1,37027,17,2389,95,3,4
3120,M,18,4,55414,4,3528,35,3,7
3121,M,25,2,32118,31,2366,54,7,0
3122,F,25,7,22209,5,370,47,6,5
3123,M,25,2,90401,72,199,0,2,4
3124,M,25,12,30337,38,663,66,2,9
3125,M,25,7,10025,57,2138,54,7,7
3126,M,25,2,32118,79,2757,44,1,9
3127,F,25,0,10003,58,2965,34,4,2
3128,M,18,2,10012,33,53,58,9,5
3129,M,25,7,21117,86,3262,19,7,9
3130,M,25,7,32835,87,3125,77,5,7
3131,F,25,2,90036,46,207,54,6,9
3132,M,35,7,98467,14,165,59,1,5
3133,M,18,4,33720,63,192,34,0,1
3134,M,18,4,55455,3,1255,14,1,7
3135,M,25,15,12345,64,1191,29,9,7
3136,F,25,4,72801,19,3663,5,0,8
3137,M,25,11,11217,75,1414,53,3,1
3138,M,35,17,46229,15,856,49,1,1
3139,M,56,13,89128,48,1983,31,7,3
3140,F,25,4,78728,16,3801,94,3,7
3141,M,25,14,81679,30,3506,19,9,1
3142,M,25,20,85719,41,186,88,6,3
3143,F,50,16,90272,95,949,75,0,3
3144,F,25,7,85260,75,2696,90,9,5
3145,M,18,4,02138,95,3142,85,8,1
3146,M,25,0,31605,67,198,62,4,0
3147,M,25,14,49355,63,898,11,6,4
3148,M,18,20,72837,7,3178,41,4,9
3149,M,18,4,92602,70,630,42,1,3
3150,F,25,3,92831,51,3461,16,3,7
3151,F,25,0,92870,90,3604,37,7,7
3152,M,18,4,61801,50,2299,42,1,3
3153,F,25,4,73160,65,2211,70,1,6
3154,F,25,4,95616,77,2050,97,0,5
3155,M,25,7,55112,58,2991,35,2,3
3156,M,35,7,07663,52,175,64,5,4
3157,M,25,12,92880,38,2224,47,7,9
3158,M,25,15,15217,39,2659,23,0,5
3159,F,25,15,15213,24,323,88,7,1
3160,M,25,17,77521,74,3042,51,9,2
3161,M,25,7,55408,21,1626,67,2,0
3162,M,25,1,08854-3115,62,3249,25,8,4
3163,M,18,15,95616,47,2072,79,2,2
3164,M,18,12,55118,85,1575,98,2,8
3165,M,35,7,60611,22,518,34,3,1
3166,M,18,4,32607,27,1736,52,2,7
3167,M,25,2,77056,76,3765,70,6,2
3168,F,35,5,94546,20,3946,71,1,1
3169,M,50,0,23518,40,2051,69,6,8
3170,M,25,0,08461,21,923,65,9,2
3171,F,50,3,10128,77,2360,39,6,1
3172,M,18,12,55408,52,3878,95,9,9
3173,M,25,12,55317,3,239,86,0,8
3174,F,18,14,10018,87,3082,2,8,7
3175,M,35,16,10014,14,2281,70,3,7
3176,M,25,17,95129,47,1781,41,9,9
3177,F,25,6,94132,75,2271,92,3,1
3178,F,35,5,44313,73,3839,42,1,1
3179,F,18,20,02125,29,798,55,8,0
3180,M,25,14,07430,73,3049,67,6,6
3181,M,25,12,07436,69,1903,17,2,3
3182,M,25,12,12866,36,2609,27,7,9
3183,M,50,7,60510,80,1359,29,5,7
3184,F,25,18,21214,50,368,34,6,4
3185,M,18,7,55337,52,3420,90,8,1
3186,M,50,1,92122,98,2285,27,7,6
3187,M,35,12,32935,74,1366,49,2,0
3188,M,56,13,55344,44,3275,25,3,0
3189,M,25,16,90292,76,1564,66,8,2
3190,M,1,17,97062,62,1296,19,6,2
3191,M,25,12,27707,92,207,7,8,3
3192,M,18,4,02912,26,536,55,2,0
3193,M,25,0,92019,43,3344,29,6,3
3194,M,25,15,92648,1,944,48,1,3
3195,M,18,4,80228,48,139,64,7,6
3196,F,18,4,45219,58,1547,17,5,9
3197,F,18,14,94110,66,3386,76,1,9
3198,M,25,12,94110,52,2389,20,7,5
3199,M,18,0,57106,68,2837,55,8,6
3200,F,25,1,98144,93,862,52,8,2
3201,M,45,7,35216,11,2944,44,0,4
3202,F,18,4,24060,4,3829,77,1,4
3203,M,35,0,90254,76,1323,82,1,0
3204,M,45,16,80304,62,2958,67,3,5
3205,F,35,16,80304,68,2054,62,9,8
3206,M,18,20,44089,51,82,15,9,7
3207,M,35,7,60610,28,3055,7,3,0
3208,M,25,14,30342,21,1585,27,7,5
3209,M,25,0,21555,32,298,75,0,5
3210,F,45,0,02115,54,3834,13,2,1
3211,M,50,16,20015,87,3734,55,3,9
3212,F,25,17,11215,44,2897,15,8,1
3213,F,25,1,83705,19,3708,48,3,9
3214,F,56,7,10019,34,1066,86,8,2
3215,F,50,13,55447,13,2515,10,9,6
3216,M,35,1,54481,30,3541,24,7,2
3217,F,35,0,92630,28,1621,21,3,8
3218,M,56,6,48070,3,2648,62,6,5
3219,F,18,4,54302,84,1102,17,8,4
3220,M,35,7,54016,34,1829,42,7,1
3221,M,25,0,19106,70,3755,28,9,4
3222,M,35,7,10583,22,768,86,8,2
3223,M,25,20,10014,75,1472,39,3,6
3224,F,25,14,93428,30,908,57,5,0
3225,M,18,0,15237,4,974,85,3,0
3226,M,35,4,10027,15,821,20,2,6
3227,F,25,14,60657,78,223,42,0,1
3228,M,25,14,05448,22,177,92,1,8
3229,F,56,1,93105,74,1507,63,9,6
3230,M,35,16,92630,52,2562,79,3,9
3231,M,25,7,55112,69,2463,31,9,5
3232,M,35,12,92821,72,137,76,8,7
3233,M,50,2,60660,75,3747,93,2,5
3234,F,1,0,90012,6,2632,14,7,0
3235,M,18,4,87801,10,1204,20,5,3
3236,M,18,15,87111,87,3686,4,9,7
3237,M,35,7,05401,10,667,84,9,8
3238,M,35,7,10069,86,3627,86,7,2
3239,F,25,12,07730,86,545,10,8,8
3240,M,18,4,55403,51,2888,43,1,4
3241,F,50,0,20004,93,1709,29,3,8
3242,M,50,13,94089,56,1922,79,3,4
3243,M,25,12,98117,69,1706,71,5,3
3244,F,18,4,92647,43,1833,64,2,9
3245,M,18,2,08820,57,525,11,6,3
3246,F,35,1,85258,10,1668,56,3,4
3247,M,35,15,92649,17,2262,80,4,2
3248,F,25,7,94115,2,1827,11,9,4
3249,F,25,4,92648,86,1740,87,4,4
3250,M,25,4,90069,49,2739,10,7,5
3251,M,35,17,15330,19,93,63,6,3
3252,M,50,0,76067,47,388,25,9,4
3253,F,35,4,26505,74,1516,67,0,3
3254,F,35,6,95843,89,3256,5,2,3
3255,F,25,15,91902,79,602,38,2,7
3256,M,25,15,92111,37,1236,78,3,3
3257,M,25,14,94105,18,959,79,7,9
3258,M,45,6,02339,28,2742,84,9,4
3259,F,18,4,95616,49,3149,46,9,8
3260,M,25,4,44514,14,3356,56,6,9
3261,M,45,20,87505,66,462,42,2,5
3262,M,25,14,55391,35,2144,22,9,4
3263,M,50,11,66048,96,2648,92,6,8
3264,F,25,1,94536,37,2353,62,7,3
3265,M,25,15,53704,45,1748,9,1,9
3266,F,25,4,95616,92,1020,58,3,6
3267,M,25,4,78705,47,3078,95,3,3
3268,M,25,12,04106,34,3407,68,4,2
3269,F,18,20,45220,68,3012,8,2,0
3270,M,18,11,45220,76,2995,47,5,2
3271,F,35,0,92704,84,2325,63,1,6
3272,M,35,0,08330,64,3461,25,2,2
3273,M,35,7,11201,32,2728,77,5,5
3274,M,25,20,02062,96,145,18,4,7
3275,M,35,7,10028,49,2321,17,7,8
3276,M,25,20,55391,25,1254,65,4,2
3277,M,25,17,94107,3,3936,95,6,8
3278,M,35,7,10014,58,710,35,0,8
3279,M,45,15,92880,100,808,56,1,1
3280,M,25,7,33486,42,1560,11,9,4
3281,M,25,17,79705,86,735,53,6,6
3282,M,45,3,20009,78,3694,84,9,3
3283,M,35,16,66208,52,1982,19,8,3
3284,M,25,6,48197,22,2825,71,0,8
3285,M,25,4,44706,43,2269,57,3,9
3286,F,35,7,80013,73,1653,32,7,1
3287,M,56,13,27514-3540,33,1562,76,8,8
3288,M,25,14,94133,60,763,70,7,4
3289,M,45,6,95695,25,2049,59,6,6
3290,M,25,14,90292,81,3845,62,1,0
3291,F,25,7,27516,0,3748,54,8,7
3292,F,50,6,79410,42,1074,88,6,7
3293,M,45,14,37343,33,289,86,8,5
3294,M,18,4,78749,85,2192,0,2,1
3295,M,18,18,92123,48,2055,57,5,4
3296,M,18,14,90292,22,1152,78,9,3
3297,M,18,4,91325,73,2133,57,9,6
3298,M,1,10,20876,66,2825,53,8,0
3299,F,25,4,19119,85,2036,31,1,0
3300,M,35,5,19119,68,2046,1,2,1
3301,F,25,2,85719,99,3192,19,0,2
3302,M,25,17,74074,60,690,86,8,1
3303,M,56,17,06405,57,369,87,0,1
3304,F,45,5,92649,74,1142,42,8,7
3305,M,56,20,94708,48,584,10,6,2
3306,M,45,14,60045,20,2345,38,1,4
3307,M,50,6,90640,15,192,19,8,5
3308,F,18,20,15701-1348,50,1762,97,6,8
3309,M,25,17,20707,60,2077,32,6,7
3310,M,45,14,12561,76,149,64,1,7
3311,M,25,4,90039,84,2129,48,4,7
3312,F,18,4,90039,47,144,51,6,0
3313,M,35,20,90292,66,3129,5,8,9
3314,M,25,7,06516,23,3120,11,2,3
3315,M,25,12,78731,7,2590,33,7,6
3316,M,1,19,92557,7,30,15,6,5
3317,M,25,4,78705,44,3663,10,4,4
3318,M,56,13,30047,36,2543,70,3,8
3319,F,56,13,92308,1,3474,17,9,7
3320,M,25,1,56082,18,1967,11,3,2
3321,M,35,1,95380,21,708,2,3,6
3322,F,18,4,68516,99,3655,5,8,0
3323,M,35,14,11784,82,3016,62,9,5
3324,M,35,17,48083,67,3846,11,9,1
3325,F,35,14,39180,73,773,63,4,0
3326,M,45,7,64138,23,3881,60,4,2
3327,M,18,12,91423,2,1028,93,7,4
3328,M,56,19,91790-1161,56,1064,63,5,2
3329,M,50,18,72601,8,1489,7,7,0
3330,F,35,1,47933,20,1297,10,3,3
3331,F,25,7,06854,77,2330,83,7,8
3332,M,25,7,06854,84,965,30,3,0
3333,M,18,16,29404-2205,48,1203,94,2,3
3334,M,35,0,09142,46,1160,25,9,5
3335,M,25,0,10023,40,3128,73,8,2
3336,M,35,17,93436,70,1805,25,5,1
3337,M,25,4,97214,15,281,52,5,0
3338,M,45,16,08053,92,352,43,6,5
3339,M,25,17,44118,70,3262,46,7,1
3340,M,45,16,48097,66,1938,77,8,0
3341,M,25,20,91730,52,2475,39,0,8
3342,F,25,5,92705,76,1526,47,2,0
3343,F,18,4,79912,33,1300,37,7,7
3344,M,35,0,08902,44,525,47,9,9
3345,M,25,7,18655,50,655,41,2,6
3346,M,35,7,54016,96,26,50,6,0
3347,F,35,7,91362,21,3001,67,0,9
3348,M,45,16,94546,73,3098,44,0,9
3349,F,18,4,92054,78,3713,5,2,3
3350,F,18,0,20815,94,2254,4,7,9
3351,F,18,5,92870,58,2092,4,0,9
3352,M,35,0,30533,77,2820,44,4,6
3353,M,35,17,92688,15,3006,98,6,8
3354,M,25,7,18615,23,699,93,7,2
3355,M,25,1,400060,21,509,82,5,4
3356,M,35,7,95031,97,3806,1,8,7
3357,M,25,18,64055,75,1772,52,8,6
3358,F,25,1,91790,44,2529,41,1,2
3359,M,25,20,22936,78,3258,87,6,9
3360,F,25,0,92646,45,26,33,1,1
3361,M,25,4,91790,45,1176,22,5,1
3362,F,25,0,90212,29,1322,87,5,4
3363,F,35,9,04046,37,3167,41,1,0
3364,M,56,13,17033,70,576,4,8,7
3365,M,50,17,23059,23,3883,17,8,8
3366,M,35,14,08750,99,3848,40,9,4
3367,M,50,16,10025,23,445,40,7,0
3368,M,25,14,55435,20,3761,61,0,7
3369,M,45,18,14701,6,3403,73,1,6
3370,M,18,4,92833,12,3636,94,6,2
3371,M,25,2,55405,7,2881,37,6,7
3372,M,56,13,55118,94,686,44,2,4
3373,M,18,16,94709,14,3775,27,8,7
3374,M,35,5,64801,6,2065,55,4,9
3375,M,25,4,89193,51,2396,35,8,9
3376,M,35,16,10803,90,3578,90,4,8
3377,M,25,17,03570,33,2813,12,0,0
3378,M,18,4,48135,63,664,23,9,7
3379,M,35,1,20037,26,1148,75,6,4
3380,M,50,0,20815,31,2852,34,7,0
3381,M,25,0,96671,49,3764,23,2,8
3382,F,1,10,55305,48,1125,80,9,4
3383,M,56,16,03070,9,2949,3,1,0
3384,M,35,7,91304,61,2344,76,6,9
3385,F,25,9,32212,52,3392,67,7,6
3386,M,18,4,55414,41,1553,77,4,2
3387,M,18,1,94706,6,2683,24,8,9
3388,F,25,1,92646,61,3299,75,4,1
3389,M,18,0,13603,2,2875,89,4,1
3390,F,45,20,02476,59,218,37,8,9
3391,M,18,4,48135,32,284,42,6,0
3392,M,50,6,08108,43,1591,75,4,5
3393,M,35,12,60563,73,1773,74,2,5
3394,M,35,7,90069,84,2958,96,5,9
3395,M,25,7,02134,84,3544,51,4,0
3396,M,25,12,15217,67,3440,68,4,7
3397,M,25,5,55414,64,1808,27,7,5
3398,M,18,20,30033,20,3012,22,2,0
3399,M,25,4,14623,87,1167,33,8,2
3400,M,25,14,08742,55,1234,82,6,6
3401,M,35,7,76109,33,890,88,9,8
3402,M,35,20,30306,88,78,68,6,1
3403,M,35,5,48342,24,3686,51,6,7
3404,M,25,8,95380,64,2265,25,8,9
3405,M,35,14,92084,35,3124,48,0,3
3406,F,25,7,85214,63,2212,41,6,6
3407,F,45,5,60050,64,1140,69,4,1
3408,M,25,17,14830,19,1307,12,0,2
3409,M,25,4,48127,35,1067,51,1,3
3410,M,35,1,20653,77,3051,83,0,0
3411,M,18,4,02139,95,1586,16,7,7
3412,M,25,18,85213,39,1586,14,2,9
3413,F,25,17,92084,75,3437,77,4,0
3414,M,25,17,75146,66,975,84,9,8
3415,M,35,7,80129,15,3811,7,7,8
3416,M,25,12,20850,5,664,38,3,1
3417,F,18,2,14616,29,2340,12,7,1
3418,F,18,3,22305,12,1122,25,0,2
3419,M,45,1,16801,66,1966,48,1,4
3420,F,25,7,48105,58,2356,81,2,7
3421,M,45,7,94501,27,3432,43,4,7
3422,M,25,5,43221,42,454,88,4,8
3423,M,25,7,84088,60,2516,45,7,7
3424,M,25,6,92111,48,2775,36,9,0
3425,M,18,20,48135,63,3653,61,6,3
3426,M,25,20,90046,84,247,83,8,9
3427,M,25,14,78267,57,3072,47,8,1
3428,M,45,1,47933,52,868,10,3,1
3429,F,25,7,94602,80,3860,97,8,8
3430,F,45,1,15208,7,1211,95,2,4
3431,F,45,6,48867,80,2948,92,7,4
3432,M,25,12,27410,44,2818,41,5,6
3433,M,18,12,55113,56,1245,24,2,4
3434,M,18,4,48867,29,1583,86,5,3
3435,M,45,1,48867,20,1536,97,0,6
3436,M,35,0,98503,67,590,97,4,0
3437,F,25,0,37203,21,3187,28,3,5
3438,F,25,0,78735,30,950,46,8,2
3439,M,18,17,76116,0,2683,12,4,1
3440,M,56,17,32822,99,3095,59,5,5
3441,F,25,14,94109,38,2596,44,2,8
3442,M,18,12,20878,61,3492,39,8,3
3443,F,35,17,48219,28,577,4,9,9
3444,M,50,14,33401,51,3128,77,3,5
3445,F,35,20,92009,36,3348,9,3,5
3446,M,25,7,30620,47,2717,35,7,7
3447,M,25,12,94131,42,1939,74,2,4
3448,F,18,3,60640,60,2182,81,2,0
3449,M,25,14,02142,66,61,8,8,4
3450,M,25,5,78251,41,2595,78,5,5
3451,F,25,11,94117,84,1954,76,6,7
3452,M,25,14,07702,59,2558,36,1,9
3453,M,35,7,07981,8,2374,99,4,9
3454,M,18,0,92122,81,2357,53,2,2
3455,F,25,0,07701,58,2044,18,5,1
3456,M,25,17,54401,46,1833,79,6,2
3457,M,25,20,19083,61,739,91,9,1
3458,M,45,0,02131,30,1792,3,7,3
3459,M,18,4,76266,84,1233,39,8,3
3460,M,1,4,10012,67,77,8,9,6
3461,M,35,0,95409,51,3575,39,7,1
3462,F,25,4,73160,89,3526,48,9,1
3463,M,25,15,80301,36,2191,61,3,2
3464,F,25,14,78251,7,3628,59,7,8
3465,M,25,14,45383,76,2752,23,5,8
3466,M,25,14,94306,28,549,22,6,3
3467,M,25,14,55421,15,3547,77,5,8
3468,M,25,20,94546,5,2443,7,5,4
3469,M,45,17,02176,70,3236,3,7,8
3470,M,35,17,49887,82,1818,32,0,7
3471,M,18,4,80302,21,3576,93,1,6
3472,M,25,6,33156,87,893,25,8,3
3473,F,35,16,02472,83,3205,7,9,7
3474,M,35,11,10538,2,1904,83,9,1
3475,M,25,14,33133,78,1262,46,6,9
3476,M,50,0,44126,88,22,62,5,1
3477,F,50,1,10024,100,3857,44,0,5
3478,M,25,7,10019,96,954,79,7,0
3479,M,18,4,78626,75,3551,28,9,1
3480,M,25,0,59405,12,2569,73,3,2
3481,M,18,4,94122,26,270,76,9,4
3482,M,50,17,08043,35,1819,69,1,6
3483,F,45,7,30260,34,3820,86,0,2
3484,M,18,4,28403,47,1875,70,2,6
3485,M,25,0,94121,17,825,57,7,8
3486,F,18,0,98225,22,392,54,9,7
3487,M,18,4,60611,23,2739,15,1,9
3488,M,45,17,80228,87,123,43,8,6
3489,M,18,4,60201,47,564,19,8,8
3490,M,25,0,74136,20,2172,4,7,4
3491,M,25,16,28542,50,240,25,7,4
3492,M,35,7,77005,59,2416,46,9,1
3493,M,25,17,61350,41,1754,89,1,4
3494,M,25,1,28607,70,1140,64,6,9
3495,M,18,4,94608,100,732,89,9,3
3496,M,35,5,92867,92,1170,36,9,7
3497,F,35,2,94109,18,1368,74,2,4
3498,M,25,17,28052,19,702,68,4,2
3499,M,25,3,77006,47,1910,99,7,1
3500,M,35,7,20650,38,2954,73,6,1
3501,F,35,7,30309,96,1723,20,6,2
3502,F,18,7,80503,43,114,89,3,9
3503,M,18,4,59715,27,3352,98,5,6
3504,M,18,7,02215,49,1687,15,1,0
3505,F,25,15,55455,79,1405,40,1,3
3506,M,18,12,80503,72,1171,65,5,7
3507,M,25,0,02472,19,1330,56,9,8
3508,M,18,4,02151,87,3301,64,7,5
3509,M,18,4,02115,85,3815,44,9,0
3510,F,18,4,02142,75,1890,21,5,8
3511,M,50,0,88004,87,3234,74,7,9
3512,M,18,17,02140,27,1698,28,7,8
3513,M,25,16,01890,59,505,29,1,1
3514,M,18,12,30318,18,1249,43,4,6
3515,M,35,3,55042,33,143,45,2,9
3516,M,18,4,42101,71,1734,88,6,2
3517,M,18,12,53713,93,3483,42,7,0
3518,F,18,7,11215,11,355,73,1,4
3519,F,25,14,11215,93,2197,5,4,5
3520,M,25,0,40515,30,2437,54,6,8
3521,M,25,0,53213,74,448,0,0,0
3522,M,18,0,97469,86,2589,80,3,5
3523,M,35,7,53404,74,2323,12,9,7
3524,F,25,0,83355,9,881,67,1,3
3525,F,18,4,02142,69,222,0,2,6
3526,M,35,2,62263-3004,78,1858,0,4,4
3527,M,25,0,53213,3,3538,32,7,1
3528,M,35,5,41144,13,2623,42,6,0
3529,F,45,1,97361,99,1074,28,5,8
3530,M,25,0,77058,39,3247,33,1,4
3531,F,25,11,55409,42,2000,10,3,9
3532,F,35,14,10028,78,3575,92,8,1
3533,M,25,2,55344,66,554,73,1,4
3534,M,35,17,68506,60,1833,15,9,0
3535,M,45,18,77630,21,3352,66,7,1
3536,M,18,4,57103,79,2340,28,5,4
3537,M,1,10,97402,84,3876,13,4,9
3538,M,35,0,40504,69,565,44,6,3
3539,F,25,4,77006,82,3610,93,5,3
3540,M,18,17,57106,0,1750,73,9,5
3541,M,25,3,02494,7,3539,13,9,2
3542,M,25,15,14803,64,372,16,0,3
3543,M,25,17,60659,84,1036,55,7,6
3544,F,25,4,92507,73,1775,95,5,4
3545,M,35,12,92507,77,2090,28,3,5
3546,M,25,20,41706,4,3545,36,4,8
3547,M,35,16,94108,76,910,62,2,5
3548,M,45,7,92965,41,2546,86,4,0
3549,F,35,7,60137,49,359,33,7,8
3550,M,25,5,55447,20,3061,52,3,9
3551,F,56,0,98374,88,1428,75,5,3
3552,F,35,2,02879,55,1901,95,1,2
3553,M,35,16,61600,45,2908,31,6,7
3554,M,25,15,15203,61,549,74,2,8
3555,M,56,7,55430,28,832,98,5,2
3556,M,25,17,03038,70,3748,39,8,3
3557,M,18,5,48185,3,3196,97,6,0
3558,M,18,17,66044,47,1381,85,6,0
3559,M,18,4,11364,89,1168,82,0,2
3560,F,25,6,74105,53,1561,61,3,4
3561,M,35,14,63304,31,2703,61,1,9
3562,F,25,6,32812,54,3833,80,1,4
3563,M,25,2,33133,66,2026,18,9,0
3564,M,25,11,02169,62,3784,78,9,9
3565,M,25,18,53572,31,1359,75,0,3
3566,M,45,0,53818,4,1081,64,5,6
3567,M,25,14,54915,56,1873,72,4,8
3568,M,25,0,98503,56,468,15,2,4
3569,F,18,2,48823,69,3734,76,1,9
3570,M,35,12,19050,57,3696,28,7,9
3571,M,18,4,10044,46,885,29,9,5
3572,M,35,11,04287,52,1258,71,7,4
3573,M,1,10,48867,87,935,57,9,8
3574,F,35,6,33314,39,267,72,6,1
3575,M,25,18,54915,79,2773,30,7,6
3576,M,50,7,68046,79,2716,71,7,5
3577,F,56,0,00231,44,91,27,2,5
3578,M,50,3,96714,100,3007,0,2,4
3579,M,18,0,32219,34,1993,56,3,5
3580,F,18,3,32219,49,3495,90,6,2
3581,M,18,1,57382,26,3232,77,5,1
3582,F,35,0,52405,40,55,36,5,3
3583,F,25,9,41075,23,3137,28,5,9
3584,M,18,0,76543,91,2445,32,4,5
3585,M,35,20,60640,89,189,64,8,8
3586,M,35,20,60640,11,1767,13,0,7
3587,M,35,3,93611,34,3312,61,3,0
3588,M,25,2,90068,44,3599,83,5,9
3589,F,45,0,80010,1,3513,45,2,7
3590,F,18,15,02115,40,2021,38,8,3
3591,M,35,6,96158,7,3294,10,5,8
3592,F,56,2,99701,71,1056,27,3,8
3593,F,25,9,53719,69,2090,34,2,8
3594,M,1,0,02322,63,2412,99,3,0
3595,M,25,0,85024,16,2640,73,2,2
3596,F,35,4,19104,52,597,20,5,1
3597,M,25,17,55446,87,3172,93,1,6
3598,M,56,1,90210,24,2297,94,4,9
3599,M,25,16,97378,27,876,67,5,9
3600,M,35,20,94506,33,2000,94,9,3
3601,F,35,3,95405,25,2955,99,2,3
3602,M,25,12,55443,73,1883,70,3,0
3603,F,35,7,78704,9,356,40,6,0
3604,F,1,10,02879,49,3771,63,2,8
3605,M,18,12,60640,75,419,23,4,7
3606,F,25,15,02445,12,2770,56,7,4
3607,M,35,17,32506,59,1644,8,2,7
3608,F,35,9,02879,91,3426,18,4,8
3609,F,25,17,48239,0,1151,34,5,9
3610,M,18,6,30064,65,398,8,5,3
3611,M,25,2,84321,22,3781,68,4,3
3612,M,25,14,29609,52,2539,15,9,2
3613,M,25,0,37205,70,969,98,2,6
3614,M,25,0,45458,2,2861,37,3,3
3615,M,25,17,76028,21,1353,36,9,1
3616,M,45,0,33759,59,3189,2,3,1
3617,M,35,7,49034,30,742,31,8,5
3618,M,56,17,22657,13,2291,20,8,7
3619,M,50,16,97116,74,1533,90,0,1
3620,M,25,7,94117,12,2230,60,3,4
3621,M,18,4,33023,42,3568,19,3,9
3622,M,18,1,02446,39,341,45,2,2
3623,M,35,11,43209,65,829,53,1,7
3624,M,25,12,60068,68,2702,54,3,8
3625,M,18,10,48439,35,1364,97,5,0
3626,M,25,17,75075,5,2191,62,9,4
3627,F,35,1,85287,33,1615,46,3,6
3628,M,25,7,78731,14,1795,17,1,9
3629,F,50,7,10022,34,3509,56,4,7
3630,M,18,4,77005,58,838,10,1,7
3631,M,18,4,77005,29,3123,65,7,5
3632,M,50,11,33881,13,3119,40,1,4
3633,M,35,18,60441,78,2977,29,6,5
3634,M,50,1,88001,92,1097,43,3,2
3635,M,50,1,60062,31,549,79,7,8
3636,M,25,0,06708,30,258,17,3,0
3637,M,25,6,94127,89,1486,75,1,6
3638,M,25,2,90038,63,3516,81,6,2
3639,M,18,4,78250,28,612,74,3,5
3640,M,35,7,02370,36,3887,9,3,8
3641,M,25,0,92008,69,880,87,3,4
3642,F,25,7,98188,70,1461,0,4,8
3643,M,25,17,22302,54,3525,17,4,2
3644,F,25,11,53711,71,2077,27,6,3
3645,M,35,17,97232,56,2125,70,5,8
3646,M,35,20,98106,94,1193,43,7,7
3647,M,25,7,80202,70,3543,99,8,6
3648,M,18,4,85210,32,2346,99,1,6
3649,F,25,0,94115,24,2503,90,5,4
3650,M,25,0,60611,22,1570,67,8,4
3651,M,25,14,98103,49,528,41,6,0
3652,M,25,12,94608,85,2737,37,2,9
3653,M,18,15,96661,91,2096,6,1,2
3654,M,25,17,94901,57,3750,72,3,4
3655,F,25,7,94121,53,103,95,8,0
3656,F,45,5,34610,25,3052,49,2,2
3657,M,18,17,95121,48,2421,75,9,8
3658,F,25,7,07090,87,758,98,6,6
3659,M,18,4,29649,85,252,51,0,9
3660,M,35,7,15137,62,3341,89,0,7
3661,M,35,12,08852,27,749,8,7,2
3662,M,35,16,08753,3,358,3,2,3
3663,F,35,9,17055,94,1345,36,4,7
3664,F,35,1,94043,60,2136,9,5,1
3665,M,25,0,95903,30,1427,29,2,4
3666,M,45,0,68144,80,2857,99,3,9
3667,F,1,10,10706,96,1646,15,7,7
3668,F,45,7,33324,24,2637,25,1,3
3669,M,25,14,60148,82,2682,37,1,9
3670,M,45,14,55123,42,1208,29,8,7
3671,M,25,4,98102,40,3802,62,3,8
3672,M,35,5,08406,88,1872,57,1,9
